year,month,year_month,mode,day_type,table_type,route_key,route_name,avg_boardings,b_per_rev_hr,b_per_rev_mi,source_file
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,309,309.0,250.0,7.84,0.79,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,309,309.0,218.0,6.84,0.69,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,309,309.0,246.0,7.66,0.75,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,310,310.0,246.0,7.61,0.75,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,310,310.0,213.0,6.59,0.65,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,310,310.0,312.0,9.73,0.95,ref7621.pdf
2022,6,2022-06-01,METRORapid,Saturday,bus_route_daytype,333,333.0,9.0,2.19,0.08,ref7621.pdf
2022,6,2022-06-01,METRORapid,Sunday,bus_route_daytype,333,333.0,6.0,1.38,0.05,ref7621.pdf
2022,6,2022-06-01,METRORapid,Weekday,bus_route_daytype,333,333.0,11.0,2.74,0.1,ref7621.pdf
2022,6,2022-06-01,METRORapid,Saturday,bus_route_daytype,344,344.0,92.0,1.47,0.22,ref7621.pdf
2022,6,2022-06-01,METRORapid,Sunday,bus_route_daytype,344,344.0,81.0,1.3,0.2,ref7621.pdf
2022,6,2022-06-01,METRORapid,Weekday,bus_route_daytype,344,344.0,118.0,1.59,0.17,ref7621.pdf
2022,6,2022-06-01,METRORapid,Saturday,bus_route_daytype,360,360.0,119.0,6.37,0.52,ref7621.pdf
2022,6,2022-06-01,METRORapid,Sunday,bus_route_daytype,360,360.0,117.0,6.29,0.52,ref7621.pdf
2022,6,2022-06-01,METRORapid,Weekday,bus_route_daytype,360,360.0,202.0,5.55,0.46,ref7621.pdf
2022,6,2022-06-01,METRORapid,Saturday,bus_route_daytype,363,363.0,170.0,2.0,0.79,ref7621.pdf
2022,6,2022-06-01,METRORapid,Sunday,bus_route_daytype,363,363.0,155.0,1.82,0.72,ref7621.pdf
2022,6,2022-06-01,METRORapid,Weekday,bus_route_daytype,363,363.0,253.0,2.22,1.17,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,399,399.0,191.0,12.77,1.21,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,399,399.0,59.0,3.95,0.37,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,399,399.0,108.0,6.6,0.62,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,402,402.0,437.0,11.29,0.91,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,418,418.0,173.0,8.43,1.62,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,433,433.0,636.0,5.6,0.68,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,433,433.0,496.0,4.37,0.53,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,433,433.0,770.0,6.74,0.81,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,67,67.0,237.0,8.69,1.07,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,67,67.0,202.0,7.44,0.92,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,67,67.0,330.0,10.56,1.31,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,68,68.0,1036.0,15.22,1.13,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,68,68.0,824.0,12.11,0.9,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,68,68.0,1469.0,17.74,1.45,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,70,70.0,131.0,5.5,0.37,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,70,70.0,99.0,4.16,0.28,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,70,70.0,208.0,8.16,0.54,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,71,71.0,7.0,0.46,0.04,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,71,71.0,5.0,0.34,0.03,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,71,71.0,10.0,0.68,0.06,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,72,72.0,211.0,9.58,0.68,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,72,72.0,169.0,7.68,0.54,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,72,72.0,290.0,12.48,0.88,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,73,73.0,2411.0,26.81,1.81,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,73,73.0,2198.0,24.44,1.65,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,73,73.0,3526.0,27.87,2.02,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,75,75.0,341.0,11.6,0.81,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,75,75.0,250.0,8.5,0.59,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,75,75.0,421.0,13.42,0.94,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,76,76.0,607.0,17.06,1.3,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,76,76.0,419.0,11.76,0.9,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,76,76.0,824.0,15.48,1.18,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,77,77.0,304.0,7.93,0.71,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,77,77.0,235.0,6.12,0.55,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,77,77.0,376.0,9.75,0.88,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,78,78.0,257.0,7.06,0.61,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,78,78.0,297.0,8.15,0.71,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,78,78.0,359.0,9.85,0.85,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,79,79.0,271.0,8.66,0.79,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,79,79.0,218.0,6.95,0.63,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,79,79.0,320.0,9.9,0.9,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,80,80.0,2099.0,14.71,0.87,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,80,80.0,1590.0,15.53,0.98,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,80,80.0,2834.0,17.5,1.17,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,82,82.0,7087.0,24.27,2.17,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,82,82.0,6448.0,22.08,1.98,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,82,82.0,9161.0,23.0,1.91,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,83,83.0,175.0,5.99,0.47,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,83,83.0,171.0,5.85,0.46,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,83,83.0,235.0,7.11,0.56,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,84,84.0,788.0,9.47,0.86,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,84,84.0,649.0,7.81,0.71,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,84,84.0,1038.0,12.49,1.14,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,85,85.0,3299.0,14.32,1.02,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,85,85.0,2799.0,12.15,0.86,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,85,85.0,4507.0,17.99,1.34,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,86,86.0,1474.0,16.69,1.2,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,86,86.0,1317.0,14.91,1.08,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,86,86.0,2089.0,18.3,1.32,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,87,87.0,438.0,9.49,0.84,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,87,87.0,397.0,8.6,0.76,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,87,87.0,598.0,11.8,1.05,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,88,88.0,719.0,10.97,0.93,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,88,88.0,640.0,9.76,0.82,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,88,88.0,932.0,12.98,1.1,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,89,89.0,45.0,3.07,0.31,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,89,89.0,20.0,1.32,0.13,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,89,89.0,123.0,7.54,0.77,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,96,96.0,753.0,14.43,1.05,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,96,96.0,501.0,9.59,0.7,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,96,96.0,1536.0,23.86,1.55,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,97,97.0,200.0,6.42,0.41,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,97,97.0,147.0,4.71,0.3,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,97,97.0,419.0,12.7,0.81,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,98,98.0,147.0,10.67,0.71,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,98,98.0,110.0,7.97,0.53,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,98,98.0,229.0,14.99,1.0,ref7621.pdf
2022,6,2022-06-01,Bus,Saturday,bus_route_daytype,99,99.0,1196.0,12.35,0.83,ref7621.pdf
2022,6,2022-06-01,Bus,Sunday,bus_route_daytype,99,99.0,1136.0,11.73,0.79,ref7621.pdf
2022,6,2022-06-01,Bus,Weekday,bus_route_daytype,99,99.0,1630.0,16.55,1.11,ref7621.pdf
2022,6,2022-06-01,METRORail,Weekday,rail_line_daytype,,,30426.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Weekday,rail_line_daytype,,,3375.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Weekday,rail_line_daytype,,,3184.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Saturday,rail_line_daytype,,,14245.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Saturday,rail_line_daytype,,,3137.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Saturday,rail_line_daytype,,,2588.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Sunday,rail_line_daytype,,,12833.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Sunday,rail_line_daytype,,,2621.0,,,ref7621.pdf
2022,6,2022-06-01,METRORail,Sunday,rail_line_daytype,,,2164.0,,,ref7621.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,10,10.0,305.0,10.56,1.05,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,10,10.0,254.0,8.77,0.87,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,10,10.0,435.0,10.89,1.04,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,102,102.0,1978.0,20.26,0.87,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,102,102.0,1738.0,17.8,0.77,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,102,102.0,2486.0,20.75,1.01,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,108,108.0,378.0,12.87,0.6,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,11,11.0,1282.0,9.5,0.68,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,11,11.0,1096.0,8.12,0.58,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,11,11.0,1806.0,13.37,0.96,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,137,137.0,1558.0,15.29,1.04,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,137,137.0,1222.0,11.99,0.81,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,137,137.0,2072.0,19.94,1.35,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,14,14.0,904.0,15.7,1.32,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,14,14.0,768.0,13.33,1.12,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,14,14.0,1268.0,17.45,1.44,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,151,151.0,262.0,12.72,0.83,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,152,152.0,1001.0,16.75,1.09,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,152,152.0,857.0,14.34,0.93,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,152,152.0,1209.0,20.23,1.32,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,153,153.0,1245.0,12.24,0.74,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,153,153.0,1038.0,10.2,0.62,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,153,153.0,1676.0,15.84,0.95,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,160,160.0,157.0,5.59,0.27,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,160,160.0,182.0,6.51,0.32,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,160,160.0,250.0,8.91,0.43,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,161,161.0,1684.0,15.56,0.85,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,161,161.0,1444.0,13.34,0.73,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,161,161.0,2215.0,20.16,1.1,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,162,162.0,398.0,8.74,0.47,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,162,162.0,341.0,7.48,0.4,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,162,162.0,573.0,12.57,0.68,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,2,2.0,3990.0,22.8,1.95,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,2,2.0,3253.0,18.59,1.59,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,2,2.0,4884.0,26.4,2.26,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,20,20.0,1379.0,11.37,0.88,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,20,20.0,1252.0,10.32,0.8,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,20,20.0,1558.0,12.85,0.99,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,23,23.0,302.0,9.49,1.03,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,23,23.0,262.0,8.25,0.9,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,23,23.0,385.0,11.66,1.27,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,25,25.0,3184.0,14.0,1.22,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,25,25.0,2706.0,11.9,1.04,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,25,25.0,4556.0,16.75,1.4,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,26,26.0,1876.0,20.69,1.61,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,26,26.0,1569.0,17.31,1.35,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,26,26.0,2793.0,15.16,1.18,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,27,27.0,1426.0,19.4,1.49,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,27,27.0,1106.0,15.04,1.16,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,27,27.0,2136.0,13.14,1.13,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,28,28.0,1340.0,16.35,1.34,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,28,28.0,1098.0,13.41,1.1,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,28,28.0,2003.0,19.23,1.75,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,29,29.0,1722.0,10.77,0.87,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,29,29.0,1528.0,9.56,0.77,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,29,29.0,2041.0,12.32,0.98,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,3,3.0,1076.0,10.56,0.79,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,3,3.0,891.0,8.75,0.66,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,3,3.0,1276.0,12.49,0.94,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,30,30.0,400.0,5.58,0.4,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,30,30.0,367.0,5.11,0.36,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,30,30.0,559.0,7.77,0.55,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,309,309.0,241.0,7.57,0.76,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,309,309.0,211.0,6.64,0.66,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,309,309.0,269.0,8.37,0.82,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,310,310.0,336.0,10.4,1.03,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,310,310.0,225.0,6.96,0.69,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,310,310.0,315.0,9.83,0.96,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,32,32.0,980.0,11.36,1.0,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,32,32.0,756.0,8.76,0.77,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,32,32.0,1292.0,14.97,1.31,ref7699.pdf
2022,7,2022-07-01,METRORapid,Saturday,bus_route_daytype,333,333.0,13.0,3.13,0.11,ref7699.pdf
2022,7,2022-07-01,METRORapid,Sunday,bus_route_daytype,333,333.0,7.0,1.75,0.06,ref7699.pdf
2022,7,2022-07-01,METRORapid,Weekday,bus_route_daytype,333,333.0,10.0,2.54,0.09,ref7699.pdf
2022,7,2022-07-01,METRORapid,Saturday,bus_route_daytype,344,344.0,94.0,1.51,0.23,ref7699.pdf
2022,7,2022-07-01,METRORapid,Sunday,bus_route_daytype,344,344.0,94.0,1.51,0.23,ref7699.pdf
2022,7,2022-07-01,METRORapid,Weekday,bus_route_daytype,344,344.0,112.0,1.5,0.16,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,36,36.0,1749.0,11.31,0.86,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,36,36.0,1461.0,9.45,0.72,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,36,36.0,2086.0,12.87,0.98,ref7699.pdf
2022,7,2022-07-01,METRORapid,Saturday,bus_route_daytype,360,360.0,132.0,7.1,0.58,ref7699.pdf
2022,7,2022-07-01,METRORapid,Sunday,bus_route_daytype,360,360.0,87.0,4.65,0.38,ref7699.pdf
2022,7,2022-07-01,METRORapid,Weekday,bus_route_daytype,360,360.0,190.0,5.23,0.43,ref7699.pdf
2022,7,2022-07-01,METRORapid,Saturday,bus_route_daytype,363,363.0,175.0,2.06,0.81,ref7699.pdf
2022,7,2022-07-01,METRORapid,Sunday,bus_route_daytype,363,363.0,171.0,2.01,0.79,ref7699.pdf
2022,7,2022-07-01,METRORapid,Weekday,bus_route_daytype,363,363.0,249.0,2.19,1.16,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,38,38.0,107.0,7.48,0.63,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,38,38.0,67.0,4.66,0.39,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,38,38.0,96.0,5.91,0.5,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,39,39.0,114.0,3.98,0.26,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,39,39.0,102.0,3.56,0.23,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,39,39.0,214.0,6.87,0.45,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,399,399.0,123.0,8.21,0.78,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,399,399.0,59.0,3.93,0.37,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,399,399.0,97.0,5.93,0.56,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,4,4.0,3880.0,16.07,1.21,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,4,4.0,3098.0,12.83,0.96,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,4,4.0,5408.0,17.83,1.37,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,40,40.0,2361.0,15.48,1.26,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,40,40.0,1926.0,12.63,1.03,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,40,40.0,3090.0,17.11,1.33,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,402,402.0,408.0,10.54,0.85,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,41,41.0,780.0,8.58,0.81,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,41,41.0,721.0,7.93,0.75,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,41,41.0,909.0,10.0,0.95,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,418,418.0,171.0,8.31,1.6,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,44,44.0,1369.0,9.12,0.68,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,44,44.0,1195.0,7.96,0.6,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,44,44.0,1919.0,11.17,0.81,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,45,45.0,2368.0,21.7,1.51,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,45,45.0,2041.0,18.71,1.3,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,45,45.0,2994.0,18.97,1.31,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,46,46.0,4077.0,21.84,1.72,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,46,46.0,3463.0,18.55,1.46,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,46,46.0,5235.0,25.93,2.22,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,47,47.0,1664.0,23.42,1.76,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,47,47.0,1562.0,21.97,1.66,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,47,47.0,2461.0,20.51,1.89,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,48,48.0,248.0,6.97,0.67,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,48,48.0,186.0,5.23,0.5,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,48,48.0,372.0,10.46,1.01,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,49,49.0,1406.0,13.9,1.06,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,49,49.0,1107.0,10.94,0.84,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,49,49.0,2053.0,16.03,1.32,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,5,5.0,503.0,10.07,0.75,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,5,5.0,448.0,8.96,0.66,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,5,5.0,838.0,12.24,1.06,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,50,50.0,1077.0,17.88,1.37,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,50,50.0,1007.0,16.73,1.28,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,50,50.0,1481.0,23.69,1.82,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,51,51.0,444.0,9.84,0.86,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,51,51.0,365.0,8.09,0.7,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,51,51.0,587.0,13.0,1.13,ref7699.pdf
2022,7,2022-07-01,Bus,Saturday,bus_route_daytype,52,52.0,1257.0,13.24,1.03,ref7699.pdf
2022,7,2022-07-01,Bus,Sunday,bus_route_daytype,52,52.0,1075.0,11.33,0.88,ref7699.pdf
2022,7,2022-07-01,Bus,Weekday,bus_route_daytype,52,52.0,1666.0,17.11,1.33,ref7699.pdf
